NDVI_Wk1,NDVI_Wk2,NDVI_Wk3,NDVI_Wk4,NDVI_Wk5,NDVI_Wk6,NDVI_Wk7,NDVI_Wk8,NDVI_Wk9,NDVI_Wk10,NDVI_Wk11,NDVI_Wk12,NDVI_Wk13,NDVI_Wk14,NDVI_Wk15,NDVI_Wk16,NDVI_Wk17,NDVI_Wk18,NDVI_Wk19,NDVI_Wk20,NDVI_Wk21,NDVI_Wk22,NDVI_Wk23,NDVI_Wk24,Rain_Wk1,Rain_Wk2,Rain_Wk3,Rain_Wk4,Rain_Wk5,Rain_Wk6,Rain_Wk7,Rain_Wk8,Rain_Wk9,Rain_Wk10,Rain_Wk11,Rain_Wk12,Rain_Wk13,Rain_Wk14,Rain_Wk15,Rain_Wk16,Rain_Wk17,Rain_Wk18,Rain_Wk19,Rain_Wk20,Rain_Wk21,Rain_Wk22,Rain_Wk23,Rain_Wk24,Temp_Wk1,Temp_Wk2,Temp_Wk3,Temp_Wk4,Temp_Wk5,Temp_Wk6,Temp_Wk7,Temp_Wk8,Temp_Wk9,Temp_Wk10,Temp_Wk11,Temp_Wk12,Temp_Wk13,Temp_Wk14,Temp_Wk15,Temp_Wk16,Temp_Wk17,Temp_Wk18,Temp_Wk19,Temp_Wk20,Temp_Wk21,Temp_Wk22,Temp_Wk23,Temp_Wk24,Crop,Region,Soil,Yield,NDVI_Mean,Rain_Sum,Temp_Avg,NDVI_PeakWeek,NDVI_Trend
0.46217808319315373,0.8655000144869414,0.7123957592679835,0.6190609389379256,0.3092130483097056,0.30919616423534185,0.24065852851773964,0.8063233020424545,0.6207805082202462,0.6956508044572318,0.542228482254716,0.8789368965133959,0.7827098485602952,0.3486373774747933,0.32727747704497046,0.3283831568974037,0.541366948034885,0.5673295021425665,0.502361513049481,0.40386039813862934,0.6282970263056656,0.2976457024564293,0.4045012539746527,0.4564532903055842,75.22198321749157,28.972362298505566,82.57594772862912,25.765292108890897,140.7582385917664,35.70114782972044,80.35666494108324,66.92911376389586,63.64302559827761,121.25280493570446,73.88435487713473,33.907556400467165,47.40938536805037,81.27587392625308,30.643548439658886,95.63179459044197,89.20462291716042,110.05832429351608,141.27864615311148,137.71563855416179,142.45058652963638,83.53506507626835,28.419142929509647,52.31873806950279,18.915686542449052,28.315624755393166,19.5138041842312,36.93945483102989,30.709514247560094,18.69693078383459,18.97201647556607,32.70404471374751,37.34668362380172,30.523859384732276,31.309936116854985,29.608560630354855,32.65214817700366,23.394245703811666,30.617949938286255,33.07870701756512,30.288020558739834,32.90098050136323,41.26181113099291,22.734919409209645,40.826176309609835,30.92014776840039,34.12694737187789,20.387078338852557,Maize,Punjab,Sandy,5.03,0.5271227510342581,3724.2602175977495,29.444357570412627,12,-0.0073747378061441516
0.603542232197906,0.7496231729751095,0.3397716475108518,0.5599641068895281,0.6146901982034297,0.23251528890399842,0.6252813963310069,0.31936688658110407,0.24553611508969567,0.8642198760773332,0.542228482254716,0.7658781436815227,0.4132296384213595,0.2683704798044687,0.6789631185585099,0.5081067456177208,0.2854267643913452,0.5466238370778891,0.2240719647806529,0.5391765965560076,0.38114598712001185,0.6637655990477873,0.5588674081694915,0.5640476148244675,75.22198321749157,146.08748644728834,130.30549314986666,25.402480957856106,142.63991972837104,69.27012382911003,11.303440706729514,71.9351237047471,16.449683754565463,86.14290896255646,57.397563841187186,71.78029239199208,95.84385050403638,131.63215341449484,102.66622070607,70.7668415869453,124.71989951385112,136.7814992602385,26.76639530050761,84.47061685739081,49.83167436394218,16.588567702772636,103.59653731595795,130.78790884429156,30.45589095437196,36.465099515116144,34.96586436237577,18.963345315969846,31.11826232393387,20.118676631241826,41.73777878729868,39.53511812479907,18.505935850284885,38.60758989366314,40.06631041340178,26.48515734152292,35.26803972114638,28.610489908986693,33.725579629832254,26.167617703156594,25.74142167919844,28.186413332581896,29.33432305908517,37.947335146449184,26.368749488679278,27.603589293740285,39.457310704851466,29.918971537516114,Rice,Madhya Pradesh,Loamy,5.19,0.5039338875444132,3956.7773321245204,31.056453500121084,10,-0.0019451928668273299
0.5826971955402958,0.32939811886786896,0.878709239435191,0.5471130145551395,0.8576492590949323,0.8263791452993541,0.6185299851677596,0.8453119645161817,0.26194475143634366,0.33718800369340163,0.23165910223737665,0.42773123153428505,0.4720741027826374,0.5661457973383834,0.7801162564063504,0.5404835248753248,0.39665415678116656,0.5798872582107739,0.29864695748233383,0.7615378865278277,0.2521854505758396,0.8908208556203621,0.7405713385076602,0.3391009770739207,32.806371626835166,75.49888566088602,129.47540269517185,138.0076619733077,47.139912472047335,75.62269375500442,54.89278566310051,87.3273218837704,17.0710459165195,16.143352371624104,110.85224978250841,71.78029239199208,45.88093255169046,36.65788944348743,103.79348872029053,11.151237586848522,122.8247636875596,21.094944858190033,36.80854608713672,64.07309534187254,77.8802235602545,59.69931621395185,54.899703097801144,144.9482416902464,31.06209382442071,40.95595499465036,39.28143319547974,22.06720101332255,29.35716071803452,41.31110945828509,26.936791157486464,26.9177546043888,22.680725562939706,20.743754738859003,35.76731497814356,36.48073124883639,41.256311124072,36.56203706172872,23.84045985680637,18.96279787892437,41.65049722487184,30.944505984165513,25.4873170183781,39.74292503398518,30.918653749075922,30.552992030756936,39.338309825189754,41.840660521313836,Maize,Punjab,Sandy,5.19,0.5567723155650296,3382.2773044151004,32.277478866838145,22,-0.004045516067174645
0.603542232197906,0.770822999918384,0.694800140693332,0.7103050176286911,0.739889242680162,0.25183125621386326,0.4509260099809908,0.2811083416675908,0.8041723981129154,0.6363086887792906,0.43162861739685443,0.24449084520021655,0.41768762520096353,0.4276283254187229,0.7107243248366448,0.6462902299486492,0.8210489198034285,0.5305504476133645,0.2837159721568112,0.6992713510560965,0.7325495340318282,0.5743596263968347,0.7396770259681926,0.5456569174550735,99.8211553740752,75.49888566088602,70.22462718220385,132.50121796415584,52.20386609749352,75.62269375500442,116.1738680225885,94.84193647105138,89.84375109571054,17.500718345037107,29.669861371372427,97.15691546983592,39.09533780423701,79.37128482628935,86.28343604411509,49.691006637931515,142.779521775809,127.94497495698052,111.1322910685918,20.91914129731727,24.85820270326272,78.98938842109379,32.499868886738,146.95716489412638,20.080285467619937,38.694039079259696,27.372376744425456,30.577738716160905,39.95558341835954,41.36110069860281,24.291933849811187,23.10841850303793,19.932397406196284,31.48314846389131,18.406304378413875,27.885559142638478,19.761216399648205,27.725418790304015,18.958372542374622,30.332576622458937,23.03373585452558,25.87940904858989,38.88115191855341,35.91038547197292,23.256920679409404,19.725586047779906,35.17617064452815,27.376861216514623,Rice,Punjab,Sandy,5.28,0.5728744204315336,3783.162232251814,27.881945449544716,17,0.0004665326836782458
0.5659129805673958,0.49927871285098474,0.21779338872086665,0.2755239988953131,0.22200042998071398,0.6454872878846463,0.42004918675342867,0.555999483815292,0.835296531748265,0.3745045604042124,0.4872680461249408,0.7288857969801341,0.3601587158441357,0.2538859368801551,0.4028260170396376,0.3128549010778031,0.8507883566398011,0.7656842656950917,0.6433826295572964,0.8100224131314024,0.76257045382938,0.3305990412202251,0.8247912989429844,0.5775395693409555,32.19283276383732,78.24549696495636,60.97694795781076,99.51409900357372,28.06509724451949,70.24429992593473,80.35666494108324,134.28521345403632,15.681999698857311,137.9218491609043,126.61917939742006,71.78029239199208,120.50069165479465,14.369898447424658,145.3611770410751,76.34876652756687,52.459343649162335,60.76164976325479,19.29674948446963,148.5089319658855,15.500872321096944,101.68699724070026,71.98302987890416,142.8482705464201,36.38591997883731,28.68707453700505,29.633792577592608,28.828929797097516,35.96541565609624,39.65328687696898,19.19441271812581,30.578676989446922,18.78805029801306,29.24182908058461,39.24678789832561,26.678166394087434,40.378810105935436,33.13460331961463,40.419728251032154,36.171999009900475,20.482443999570293,23.54763282150425,27.460090910004148,22.082565168289825,29.877878514639853,29.312835736835773,40.950220752657145,28.409469189503465,Rice,Bihar,Sandy,5.15,0.5301293334968776,3818.395228286365,30.629609190902862,17,0.01225650884934261
0.7652081086148437,0.8272639099464452,0.4226024324803047,0.5471130145551395,0.35955461377935916,0.5626107442359638,0.7726103361457453,0.8025114082794405,0.2222206217350838,0.5432187425868797,0.49218770220414526,0.3554754673295112,0.28390575713357796,0.4363306199825395,0.8600367927387633,0.4262420524145286,0.5631534352203562,0.6921132712266245,0.4545407216655058,0.8802474579046724,0.8737131064594779,0.3762476070777549,0.5480739541246697,0.41061481687173873,44.43996364295133,84.49215535132159,77.52986920158541,108.4013021670142,19.52143247333887,37.130478203269675,40.039074812998976,113.34110567783655,36.47941748574361,90.28884694473673,40.13413487013352,130.627493011757,141.9059636285494,79.37128482628935,59.32324378928496,42.76808850244988,16.969340213226126,77.46705963704031,82.48369199462472,80.4998104164977,142.16577895932983,65.47881674883809,107.14086792597523,78.505184646517,36.85504330291195,40.605853076435515,39.04773194337565,23.008022988278203,29.904717462085063,26.34575477510222,27.596608683293173,26.65936382989803,37.832621044200096,28.85133732293874,30.568663973872518,41.57873656912979,19.439502532596393,29.71098335497797,36.57748096670679,21.627886996517436,32.676758270754576,23.747154708827203,38.81769871738962,25.8503919696019,25.89750760562183,32.356653084429446,22.40550979487781,24.837327333673464,Maize,Punjab,Loamy,5.21,0.5615748622797113,3585.4588101565732,30.116637929478976,20,-0.001394905520498675
0.39938834606422735,0.22582086314817296,0.4923065430494498,0.5471130145551395,0.23603512587499256,0.39505252496562804,0.8357861201766577,0.36769332346688066,0.30142641046385615,0.5426169321942941,0.8888627340458699,0.3694386900580503,0.670494883184115,0.7331337307301022,0.3663462807946798,0.7097514440283017,0.541366948034885,0.6426140814155057,0.543713833868237,0.575042278852331,0.26320283903808583,0.7847117469124665,0.5588674081694915,0.33056295727989793,81.76067022938963,47.48840404457645,80.13570226024157,75.90989958177902,108.92995304485075,141.68959988605593,56.1049788475506,15.908065601381782,79.48131757008956,82.28757463736572,33.58167715846814,116.46504487864934,147.26591190933053,79.37128482628935,80.15675811554874,132.55085358610648,79.74110083516078,77.46705963704031,85.68553920546206,128.94402449754415,77.21889154937224,62.24903167471776,79.054649023638,91.07817256490688,27.999164402865876,26.487308715362648,29.633792577592608,32.39136345765519,31.600018890003952,33.70003948780638,29.019117786610472,21.034229451720673,36.25938099434585,38.418729183136364,24.168149573338376,29.608560630354855,29.965661207125326,30.799844226070473,33.82776410610364,18.998477600527714,35.31544998561641,19.487304167505847,29.238925624148827,37.86410725366066,28.82916751868151,21.578153970437945,41.64081228014303,39.342851089782314,Wheat,Madhya Pradesh,Sandy,5.18,0.5133895441821382,4113.877372207381,30.297285001387273,11,0.006263863069252473
0.22854259908833474,0.6136250602317692,0.6742950532895977,0.21161148024949933,0.5584651408094967,0.3585470426385566,0.6516209532866148,0.32205650030349403,0.6836564166717262,0.4707147424103762,0.8557109921157142,0.2962646609021953,0.43874644573518096,0.27943146486841236,0.847285532794994,0.8141375473666868,0.3805591394006089,0.6619888322239253,0.7720555401408511,0.5886405681196236,0.5234040625508929,0.3692966036303162,0.5588674081694915,0.5541705354144522,36.47087152896884,136.1270822373787,104.38617283614593,77.06570159444591,75.37880354625408,94.58435134416285,26.934492713388927,21.017674527355865,83.82352538993506,66.3899747665093,92.43343782187125,22.491103528013404,70.33762879861618,34.47014010632212,148.19401202937632,88.56102974092441,106.24116053172142,55.55855929556509,23.26344806910818,146.62192078969514,50.07626495364565,69.3331459243004,100.9809490383605,13.457621676055581,36.51152719740034,27.87627846958105,29.633792577592608,40.593868354044034,30.776427036411334,38.45653104929964,29.019117786610472,26.046919609907295,30.513473670310443,30.523993163876394,21.37669017265791,29.608560630354855,29.566662705425298,19.01930185172187,30.617949938286255,28.054580209923063,36.70407036766768,26.518607147741804,41.58117027695039,22.338478063221675,32.18368043923524,30.552992030756936,35.61273561585557,30.409160512563197,Wheat,Madhya Pradesh,Loamy,5.1,0.5297372634338672,3509.990092409045,30.601241470253946,11,0.00587987502827621
0.8302926400143313,0.6431710200912875,0.43732085373409046,0.4444467022288626,0.7081689752091676,0.827977181966804,0.8209604969855822,0.7459128821003367,0.6494221523080015,0.2588979754965342,0.31314009986622965,0.8289879319689555,0.624500341761713,0.5661457973383834,0.2710300800062225,0.664451238375639,0.541366948034885,0.31256563599224907,0.5841136525566103,0.6843266383848853,0.5234040625508929,0.35698851662239184,0.6985254549432751,0.36607436124776005,123.43627827242017,85.12094660400685,48.9504061896351,18.625117940945692,32.749778166421805,135.30474023948116,106.04339135102474,44.986241029164574,19.184107092304135,106.68614373412909,90.13708163548712,71.78029239199208,60.90560288660894,40.35399863007516,103.74557591525247,145.89352389114188,34.600134417155616,93.59632680217047,69.38590780443667,72.53642104425309,45.58061921789402,125.51888259259867,77.93578458061376,86.07681930775698,37.659327306039174,31.33688497728723,29.633792577592608,38.04071907040432,40.46337803305738,41.74095661915423,27.516941461547617,41.782019395068296,21.742230052171955,24.08519462236582,20.13638699361351,24.521724395627558,36.430501238832264,29.061150640631073,36.693423482461725,33.14557867602471,30.288020558739834,35.008902941127516,27.380005182413324,38.19140043599285,34.252562255442854,34.74731276386581,30.86246383509771,39.245495621068144,Maize,Bihar,Sandy,5.18,0.5709246516577119,3678.2682434739404,32.665265547317816,1,-0.008669278584508049
0.42777978871148736,0.7225439835826168,0.4923065430494498,0.7944563873459245,0.6603290246102403,0.5978160223348301,0.26557233747966474,0.5103660100654315,0.560122929417926,0.3707927503653585,0.881107388326712,0.47516840726673226,0.8244325886239792,0.641797038198084,0.7563679124791538,0.5518459651736345,0.6038327192384514,0.5447623856732047,0.33667009145863114,0.7057164806830538,0.39654065370859903,0.2170211765020177,0.6518306071350175,0.3239774755849343,52.666527791625604,35.45318519337296,22.02745434839487,109.97667972948823,37.47279943629979,75.62269375500442,64.65270244657354,68.2084721385512,75.68484945298803,82.28757463736572,24.086796811162614,53.34845340039841,102.92281049715137,79.37128482628935,50.07140301359921,74.41436771807632,37.082611921671244,39.452091414177005,13.226592376925037,135.54451698708425,39.498933110486874,41.85474277110487,49.14420057031845,27.837130037360062,24.04835360829726,27.147543680665216,36.66342167226453,29.825973507104106,39.34113632218058,26.313583674308454,26.863924051671475,39.32965894527901,29.144887684368985,30.38699002085968,25.986329168056304,29.608560630354855,33.742769060121404,20.876175876988892,39.10254338838982,36.70087528236259,22.577958328939268,34.656478699789574,32.46319011085524,30.260456759131152,24.55688414520558,27.815676089612026,34.781825645891374,33.329361811608145,Maize,Bihar,Loamy,5.08,0.5547148611256304,2786.847896650782,30.638575786815963,11,-0.005725194651881746
